"week","rank_away","rank_home","game_type","neutral","q1_home","q2_home","q3_home","q4_home","first_downs_home","fum_home","int_home","pen_num_home","pen_yards_home","possession_home","spread","home_win","Home Third Down Completion Rate ","Home Pass Completion Rate","home_season","Run-Pass Ratio","Rush Yards - Total Yards"
5,26,26,"regular","True",3,3,10,6,10,0,1,0,0,29.45,-12,"Loss",0.3333333333333333,0.5294117647058824,"Arkansas_2023",2.2941176470588234,0.2413793103448276
8,26,26,"regular","False",3,0,0,0,12,1,1,5,60,31.42,-4,"Loss",0.29411764705882354,0.6129032258064516,"Arkansas_2023",1.1935483870967742,0.515
11,26,26,"regular","False",3,0,0,7,10,2,0,4,35,21.75,-38,"Loss",0.08333333333333333,0.6,"Arkansas_2023",1.6,0.47058823529411764
12,26,26,"regular","False",7,24,7,6,24,0,0,6,70,33.87,24,"Win",0.4,0.5517241379310345,"Arkansas_2023",1.8620689655172413,0.6333333333333333
13,9,26,"regular","False",0,0,0,14,13,5,0,7,58,28.67,-34,"Loss",0.4,0.6363636363636364,"Arkansas_2023",1.8636363636363635,0.5644444444444444
1,26,26,"regular","True",28,21,7,14,34,0,0,6,48,32.25,70,"Win",1.0,0.7567567567567568,"Arkansas_2024",0.8918918918918919,0.40611353711790393
3,26,26,"regular","False",3,17,7,10,29,0,1,6,65,27.35,10,"Win",0.5833333333333334,0.4230769230769231,"Arkansas_2024",1.4615384615384615,0.6229508196721312
6,4,26,"regular","False",3,0,7,9,23,0,0,6,45,35.48,5,"Win",0.375,0.7,"Arkansas_2024",1.4666666666666666,0.3109048723897912
8,8,26,"regular","False",0,7,3,0,15,2,1,7,78,21.12,-24,"Loss",0.4444444444444444,0.6774193548387096,"Arkansas_2024",0.6129032258064516,0.1366906474820144
10,19,26,"regular","False",3,7,14,7,24,2,0,10,95,28.57,-32,"Loss",0.4166666666666667,0.75,"Arkansas_2024",1.3214285714285714,0.258130081300813
12,3,26,"regular","False",0,0,7,3,15,1,1,2,15,29.02,-10,"Loss",0.4166666666666667,0.68,"Arkansas_2024",1.36,0.354978354978355
13,26,26,"regular","False",0,14,7,14,26,2,1,8,78,28.83,21,"Win",0.09090909090909091,0.5405405405405406,"Arkansas_2024",1.0810810810810811,0.513215859030837
17,26,26,"post","True",21,3,10,5,20,1,0,10,46,29.63,13,"Win",0.5,0.5238095238095238,"Arkansas_2024",2.142857142857143,0.38998211091234347
1,26,6,"regular","False",14,7,14,10,27,1,0,7,71,32.72,24,"Win",0.6428571428571429,0.7272727272727273,"Auburn_2014",2.1818181818181817,0.507563025210084
2,26,5,"regular","False",14,24,7,14,26,2,0,5,45,25.18,46,"Win",0.7142857142857143,0.5652173913043478,"Auburn_2014",2.1739130434782608,0.7261663286004056
5,26,5,"regular","False",7,17,0,21,23,0,0,5,51,28.18,28,"Win",0.42857142857142855,0.6363636363636364,"Auburn_2014",2.1818181818181817,0.5369978858350951
6,15,5,"regular","False",17,14,3,7,25,1,0,7,80,32.38,34,"Win",0.5,0.68,"Auburn_2014",1.96,0.5265017667844523
9,26,5,"regular","False",7,14,14,7,25,1,0,4,53,35.15,7,"Win",0.75,0.8666666666666667,"Auburn_2014",3.1333333333333333,0.7168784029038112
11,26,3,"regular","False",14,3,7,14,31,3,0,8,65,32.67,-3,"Loss",0.6363636363636364,0.7142857142857143,"Auburn_2014",2.8095238095238093,0.6237113402061856
13,26,14,"regular","False",0,17,7,7,22,0,1,8,76,29.95,24,"Win",0.5,0.5909090909090909,"Auburn_2014",2.1363636363636362,0.5181347150259067
1,26,6,"regular","True",7,10,7,7,21,0,3,8,80,29.17,7,"Win",0.4,0.5238095238095238,"Auburn_2015",1.9523809523809523,0.581039755351682
2,26,6,"regular","False",3,3,7,7,23,1,2,3,40,23.62,7,"Win",0.5833333333333334,0.65625,"Auburn_2015",1.1875,0.4114713216957606
4,26,26,"regular","False",0,0,6,3,25,0,1,6,40,36.17,-8,"Loss",0.2857142857142857,0.7142857142857143,"Auburn_2015",1.7857142857142858,0.5167095115681234
5,26,26,"regular","False",14,7,7,7,15,0,0,1,15,26.05,14,"Win",0.5454545454545454,0.6,"Auburn_2015",4.8,0.6842105263157895
9,19,26,"regular","False",3,7,3,6,18,0,1,3,20,26.5,-8,"Loss",0.13333333333333333,0.40625,"Auburn_2015",1.28125,0.2927400468384075
11,26,26,"regular","False",7,3,0,3,16,2,1,2,16,24.18,-7,"Loss",0.2857142857142857,0.5555555555555556,"Auburn_2015",1.3703703703703705,0.7745454545454545
12,26,26,"regular","False",14,21,14,7,25,0,0,11,107,27.2,22,"Win",0.5384615384615384,0.6842105263157895,"Auburn_2015",2.6842105263157894,0.6456521739130435
13,2,26,"regular","False",6,0,7,0,12,1,0,8,62,24.62,-16,"Loss",0.2,0.43478260869565216,"Auburn_2015",1.608695652173913,0.3486590038314176
1,2,26,"regular","False",0,3,0,10,17,1,2,9,60,29.52,-6,"Loss",0.17647058823529413,0.5,"Auburn_2016",1.3666666666666667,0.3320610687022901
2,26,26,"regular","False",14,24,10,3,32,1,0,5,40,35.7,37,"Win",0.7333333333333333,0.7391304347826086,"Auburn_2016",2.6956521739130435,0.6543909348441926
3,17,26,"regular","False",7,3,0,6,26,1,0,6,28,31.07,-13,"Loss",0.35294117647058826,0.6285714285714286,"Auburn_2016",1.542857142857143,0.5914786967418546
4,18,26,"regular","False",3,6,3,6,18,1,0,4,28,32.18,5,"Win",0.42105263157894735,0.7307692307692307,"Auburn_2016",1.8846153846153846,0.39690721649484534
5,26,26,"regular","False",14,14,28,2,36,1,0,3,15,33.25,51,"Win",0.8181818181818182,0.8333333333333334,"Auburn_2016",3.6666666666666665,0.5959302325581395
8,17,21,"regular","False",21,7,14,14,26,0,0,2,10,27.38,53,"Win",0.5833333333333334,0.5833333333333334,"Auburn_2016",4.75,0.8591772151898734
10,26,9,"regular","False",7,3,10,3,16,1,0,5,56,24.85,7,"Win",0.3333333333333333,0.7058823529411765,"Auburn_2016",2.6470588235294117,0.7020725388601037
12,26,15,"regular","False",14,10,24,7,28,1,0,5,50,32.52,55,"Win",0.42857142857142855,0.7,"Auburn_2016",2.95,0.754180602006689
1,26,12,"regular","False",10,14,10,7,25,2,1,4,42,30.53,34,"Win",0.375,0.5769230769230769,"Auburn_2017",2.0384615384615383,0.6560747663551402
3,26,15,"regular","False",7,3,7,7,26,4,1,6,65,27.87,14,"Win",0.7058823529411765,0.8648648648648649,"Auburn_2017",1.162162162162162,0.28627450980392155
5,24,13,"regular","False",14,7,7,21,14,2,0,1,15,25.67,39,"Win",0.5,0.8235294117647058,"Auburn_2017",2.2941176470588234,0.4774951076320939
6,26,12,"regular","False",14,21,6,3,25,0,0,3,30,32.13,21,"Win",0.5625,0.6666666666666666,"Auburn_2017",2.4285714285714284,0.5811051693404634
11,1,10,"regular","False",6,10,14,10,25,0,0,5,29,33.1,23,"Win",0.3076923076923077,0.68,"Auburn_2017",1.84,0.48565573770491804
12,26,6,"regular","False",7,7,14,14,25,1,1,5,41,28.35,28,"Win",0.5,0.75,"Auburn_2017",2.0,0.5742753623188406
13,1,6,"regular","False",7,3,10,6,25,1,0,4,40,36.03,12,"Win",0.5,0.7586206896551724,"Auburn_2017",1.6896551724137931,0.4117647058823529
14,6,2,"regular","True",7,0,0,0,18,2,0,5,39,26.97,-21,"Loss",0.3076923076923077,0.5,"Auburn_2017",0.96875,0.44015444015444016
17,12,7,"post","True",3,3,14,7,28,1,2,8,61,34.25,-7,"Loss",0.5,0.6511627906976745,"Auburn_2017",1.0232558139534884,0.21377672209026127
1,6,9,"regular","True",9,6,0,6,27,0,0,12,111,31.0,5,"Win",0.5,0.7222222222222222,"Auburn_2018",1.25,0.35
2,26,7,"regular","False",21,21,7,14,28,4,0,4,30,29.4,54,"Win",0.2,0.5714285714285714,"Auburn_2018",4.214285714285714,0.7566137566137566
3,12,7,"regular","False",0,14,7,0,19,0,2,9,111,24.93,-1,"Loss",0.3333333333333333,0.5714285714285714,"Auburn_2018",1.3571428571428572,0.39634146341463417
4,26,9,"regular","False",10,7,7,10,13,0,0,7,40,27.52,31,"Win",0.3076923076923077,0.6818181818181818,"Auburn_2018",1.6363636363636365,0.40444444444444444
5,26,10,"regular","False",7,7,7,3,17,1,0,9,78,30.65,11,"Win",0.3125,0.5757575757575758,"Auburn_2018",1.0909090909090908,0.28152492668621704
7,26,21,"regular","False",10,7,0,7,22,1,2,5,38,25.98,-6,"Loss",0.5625,0.6086956521739131,"Auburn_2018",0.7391304347826086,0.28125
10,20,26,"regular","False",7,7,0,14,13,0,0,6,39,21.32,4,"Win",0.2727272727272727,0.6333333333333333,"Auburn_2018",0.7,0.0683453237410072
12,26,26,"regular","False",15,17,21,0,29,0,0,3,25,39.22,53,"Win",0.16666666666666666,0.6666666666666666,"Auburn_2018",2.9047619047619047,0.64030131826742
17,26,26,"post","True",28,28,7,0,24,0,0,3,35,34.18,49,"Win",0.5,0.6956521739130435,"Auburn_2018",2.260869565217391,0.35494880546075086
1,11,16,"regular","True",3,3,7,14,21,0,2,7,60,27.53,6,"Win",0.4117647058823529,0.40625,"Auburn_2019",1.34375,0.5378590078328982
2,26,10,"regular","False",0,14,7,3,20,2,0,5,51,34.55,18,"Win",0.5263157894736842,0.5135135135135135,"Auburn_2019",1.2162162162162162,0.45382585751978893
3,26,8,"regular","False",14,10,14,17,32,0,0,6,59,33.38,39,"Win",0.6153846153846154,0.7647058823529411,"Auburn_2019",3.6470588235294117,0.7377567140600316
5,26,7,"regular","False",21,21,7,7,25,3,0,5,37,27.42,33,"Win",0.6,0.75,"Auburn_2019",1.875,0.3754325259515571
10,26,11,"regular","False",0,10,10,0,26,1,0,3,44,36.05,6,"Win",0.5714285714285714,0.6818181818181818,"Auburn_2019",1.0454545454545454,0.32938856015779094
12,4,12,"regular","False",0,0,0,14,22,1,0,4,35,32.28,-7,"Loss",0.2777777777777778,0.6,"Auburn_2019",0.72,0.2553191489361702
13,26,15,"regular","False",7,24,7,14,28,0,0,9,65,35.33,52,"Win",0.2727272727272727,0.6875,"Auburn_2019",1.65625,0.5386029411764706
14,5,15,"regular","False",7,20,13,8,23,1,0,9,60,24.13,3,"Win",0.38461538461538464,0.4838709677419355,"Auburn_2019",1.096774193548387,0.5112994350282486
17,18,12,"post","True",10,7,7,0,13,1,0,3,20,22.42,-7,"Loss",0.2727272727272727,0.6296296296296297,"Auburn_2019",0.9629629629629629,0.2413793103448276
4,23,8,"regular","False",8,0,7,14,15,0,0,7,55,23.52,16,"Win",0.4,0.5925925925925926,"Auburn_2020",1.1111111111111112,0.2808641975308642
6,26,13,"regular","False",10,10,0,10,24,0,0,7,52,32.3,2,"Win",0.4,0.6206896551724138,"Auburn_2020",1.4137931034482758,0.5807174887892377
9,26,26,"regular","False",0,21,21,6,23,1,0,3,13,31.48,37,"Win",0.6153846153846154,0.6923076923076923,"Auburn_2020",1.6923076923076923,0.40711462450592883
12,26,23,"regular","False",0,10,10,10,23,0,1,6,60,28.52,13,"Win",0.6,0.6538461538461539,"Auburn_2020",1.4615384615384615,0.42857142857142855
14,5,26,"regular","False",0,10,10,0,16,0,0,1,5,22.0,-11,"Loss",0.4,0.625,"Auburn_2020",1.25,0.5764705882352941
1,26,26,"regular","False",13,24,16,7,28,0,0,3,25,24.3,50,"Win",0.6666666666666666,0.8148148148148148,"Auburn_2021",1.1851851851851851,0.5154975530179445
2,26,25,"regular","False",6,14,35,7,21,1,0,10,67,27.13,62,"Win",0.5454545454545454,0.5789473684210527,"Auburn_2021",2.0526315789473686,0.6765799256505576
4,26,23,"regular","False",6,6,7,15,21,1,0,6,65,19.32,10,"Win",0.45,0.5116279069767442,"Auburn_2021",0.813953488372093,0.39618138424821003
6,2,18,"regular","False",3,0,7,0,17,0,1,5,34,26.9,-24,"Loss",0.2777777777777778,0.5581395348837209,"Auburn_2021",0.6744186046511628,0.14465408805031446
9,10,18,"regular","False",14,14,0,3,30,2,0,6,40,33.42,11,"Win",0.36363636363636365,0.7096774193548387,"Auburn_2021",1.4838709677419355,0.42857142857142855
11,26,17,"regular","False",14,14,0,6,22,1,0,9,86,24.98,-9,"Loss",0.5,0.627906976744186,"Auburn_2021",0.627906976744186,0.2194616977225673
13,3,26,"regular","False",0,7,3,0,11,0,1,7,52,30.6,-2,"Loss",0.2777777777777778,0.6538461538461539,"Auburn_2021",1.5384615384615385,0.13836477987421383
17,20,26,"post","True",0,3,10,0,15,0,0,3,35,30.17,-4,"Loss",0.26666666666666666,0.5135135135135135,"Auburn_2021",0.7837837837837838,0.35511363636363635
1,26,26,"regular","False",14,14,14,0,22,0,2,3,20,27.95,26,"Win",0.5,0.6190476190476191,"Auburn_2022",1.9523809523809523,0.5734406438631791
2,26,26,"regular","False",0,7,10,7,18,0,2,9,85,26.65,8,"Win",0.36363636363636365,0.6086956521739131,"Auburn_2022",1.6521739130434783,0.5555555555555556
3,22,26,"regular","False",3,3,0,6,23,2,2,7,61,29.63,-29,"Loss",0.3333333333333333,0.5526315789473685,"Auburn_2022",0.9473684210526315,0.28674698795180725
4,26,26,"regular","False",14,0,0,0,15,0,0,4,26,32.7,3,"Win",0.1875,0.6666666666666666,"Auburn_2022",2.142857142857143,0.3778801843317972
5,26,26,"regular","False",7,10,0,0,20,2,2,8,80,30.88,-4,"Loss",0.4,0.48717948717948717,"Auburn_2022",0.7948717948717948,0.23059360730593606
9,26,26,"regular","False",3,10,0,14,20,0,0,7,55,30.17,-14,"Loss",0.5789473684210527,0.7272727272727273,"Auburn_2022",1.1515151515151516,0.391025641025641
11,26,26,"regular","False",7,0,3,3,18,1,2,8,45,36.43,3,"Win",0.29411764705882354,0.46153846153846156,"Auburn_2022",4.230769230769231,0.8181818181818182
12,26,26,"regular","False",10,7,10,14,18,0,0,5,45,30.0,24,"Win",0.42857142857142855,0.45,"Auburn_2022",2.1,0.6737967914438503
1,26,26,"regular","False",10,21,21,7,27,0,0,4,40,30.58,45,"Win",0.6,0.56,"Auburn_2023",1.76,0.5873983739837398
3,26,26,"regular","False",0,17,14,14,26,1,2,5,45,33.47,32,"Win",0.5,0.75,"Auburn_2023",1.1944444444444444,0.39501779359430605
5,1,26,"regular","False",10,0,7,3,17,0,1,1,5,30.15,-7,"Loss",0.16666666666666666,0.55,"Auburn_2023",2.15,0.7133550488599348
8,13,26,"regular","False",7,7,0,7,10,0,2,7,57,25.92,-7,"Loss",0.2857142857142857,0.7058823529411765,"Auburn_2023",2.2941176470588234,0.5563636363636364
9,26,26,"regular","False",14,10,3,0,21,0,0,7,52,29.27,14,"Win",0.36363636363636365,0.7692307692307693,"Auburn_2023",1.3846153846153846,0.44711538461538464
12,26,26,"regular","False",0,7,0,3,12,0,0,9,75,21.17,-21,"Loss",0.2,0.7894736842105263,"Auburn_2023",1.368421052631579,0.3051643192488263
13,8,26,"regular","False",7,7,7,3,18,1,2,5,28,27.28,-3,"Loss",0.3333333333333333,0.35294117647058826,"Auburn_2023",2.4705882352941178,0.7240356083086054
1,26,26,"regular","False",28,24,14,7,18,2,0,5,60,13.43,70,"Win",0.6666666666666666,0.6428571428571429,"Auburn_2024",0.6428571428571429,0.2818471337579618
2,26,26,"regular","False",7,0,0,7,16,1,4,6,46,24.73,-7,"Loss",0.5,0.5185185185185185,"Auburn_2024",1.1111111111111112,0.4230769230769231
3,26,26,"regular","False",14,3,14,14,27,2,0,8,88,27.48,26,"Win",0.4444444444444444,0.6538461538461539,"Auburn_2024",1.5384615384615385,0.532803180914513
4,26,26,"regular","False",0,0,7,7,17,1,4,5,45,23.4,-10,"Loss",0.45454545454545453,0.5714285714285714,"Auburn_2024",0.7428571428571429,0.33874709976798145
5,21,26,"regular","False",0,14,0,7,26,0,1,7,61,35.43,-6,"Loss",0.2857142857142857,0.65625,"Auburn_2024",1.34375,0.2987551867219917
10,26,26,"regular","False",0,7,0,0,14,1,0,6,47,28.05,-10,"Loss",0.15384615384615385,0.6896551724137931,"Auburn_2024",1.0,0.2691131498470948
12,26,26,"regular","False",10,14,14,10,26,1,0,0,0,30.72,34,"Win",0.7058823529411765,0.6486486486486487,"Auburn_2024",1.027027027027027,0.40039447731755423
13,15,26,"regular","False",14,7,7,3,22,0,1,9,62,23.42,2,"Win",0.35714285714285715,0.6129032258064516,"Auburn_2024",1.3225806451612903,0.3582089552238806
2,26,26,"regular","False",17,13,21,14,27,0,0,10,100,35.72,65,"Win",0.5,0.7021276595744681,"Florida_2014",0.8297872340425532,0.39541984732824426
3,26,26,"regular","False",0,3,17,0,28,0,1,8,78,33.65,6,"Win",0.29411764705882354,0.5681818181818182,"Florida_2014",1.1363636363636365,0.44548872180451127
7,26,26,"regular","False",14,3,0,10,13,1,2,4,34,23.38,-3,"Loss",0.16666666666666666,0.56,"Florida_2014",1.28,0.4019607843137255
8,26,26,"regular","False",0,0,7,6,17,3,3,3,39,33.98,-29,"Loss",0.42105263157894735,0.4838709677419355,"Florida_2014",1.5483870967741935,0.47703180212014135
12,26,26,"regular","False",0,10,7,0,15,1,0,10,75,28.5,-3,"Loss",0.21428571428571427,0.45454545454545453,"Florida_2014",4.454545454545454,0.7841726618705036
13,26,26,"regular","False",17,14,7,14,17,1,0,5,45,27.68,49,"Win",0.46153846153846156,0.5652173913043478,"Florida_2014",1.6521739130434783,0.24186046511627907
17,26,26,"post","True",7,14,7,0,15,2,1,6,40,27.37,8,"Win",0.47058823529411764,0.4642857142857143,"Florida_2014",1.5357142857142858,0.49557522123893805
1,26,26,"regular","False",7,27,13,14,28,1,0,1,10,37.93,48,"Win",0.6666666666666666,0.8157894736842105,"Florida_2015",1.0789473684210527,0.36633663366336633
2,26,26,"regular","False",10,0,14,7,17,1,1,12,105,31.12,7,"Win",0.3076923076923077,0.6,"Florida_2015",1.52,0.450402144772118
4,26,26,"regular","False",7,0,7,14,17,0,1,4,25,28.05,1,"Win",0.2,0.5348837209302325,"Florida_2015",0.6511627906976745,0.2780612244897959
5,3,25,"regular","False",13,12,0,13,18,0,0,6,51,31.83,28,"Win",0.5,0.8275862068965517,"Florida_2015",1.1724137931034482,0.23661971830985915
9,26,11,"regular","True",6,14,0,7,15,1,0,8,74,36.85,24,"Win",0.4375,0.42105263157894735,"Florida_2015",2.526315789473684,0.6246973365617433
10,26,10,"regular","False",6,0,0,3,12,3,1,8,61,28.1,2,"Win",0.23076923076923078,0.5,"Florida_2015",1.3076923076923077,0.36046511627906974
12,26,8,"regular","False",0,0,14,0,13,1,1,5,43,30.03,6,"Win",0.15384615384615385,0.47058823529411764,"Florida_2015",2.588235294117647,0.5158730158730159
13,13,12,"regular","False",0,0,0,2,19,0,0,7,60,32.42,-25,"Loss",0.29411764705882354,0.48717948717948717,"Florida_2015",1.0256410256410255,0.48854961832061067
17,14,19,"post","True",7,0,0,0,14,0,2,7,66,21.37,-34,"Loss",0.5384615384615384,0.4,"Florida_2015",1.08,0.43223443223443225
1,26,25,"regular","False",7,3,0,14,21,0,0,8,80,31.98,17,"Win",0.5294117647058824,0.6590909090909091,"Florida_2016",0.6590909090909091,0.29476584022038566
2,26,26,"regular","False",14,10,14,7,28,0,1,6,75,37.43,38,"Win",0.7,0.5757575757575758,"Florida_2016",1.5151515151515151,0.4326241134751773
3,26,23,"regular","False",5,14,0,13,26,0,1,11,97,36.22,32,"Win",0.46153846153846156,0.5517241379310345,"Florida_2016",1.4827586206896552,0.5414012738853503
7,26,18,"regular","False",0,20,6,14,22,1,3,11,65,36.98,26,"Win",0.5,0.47368421052631576,"Florida_2016",1.0263157894736843,0.5487571701720841
11,26,26,"regular","False",7,7,6,0,18,2,1,10,80,31.08,13,"Win",0.4,0.8095238095238095,"Florida_2016",1.7619047619047619,0.4596774193548387
14,1,15,"regular","True",9,7,0,0,16,0,3,7,53,35.13,-38,"Loss",0.4375,0.6666666666666666,"Florida_2016",0.7692307692307693,0.0
1,11,17,"regular","True",3,14,0,0,9,3,0,5,45,25.78,-16,"Loss",0.15384615384615385,0.5384615384615384,"Florida_2017",1.0384615384615385,0.057291666666666664
3,23,24,"regular","False",3,3,0,20,14,2,1,8,38,27.25,6,"Win",0.5,0.6428571428571429,"Florida_2017",1.0357142857142858,0.4421052631578947
5,26,21,"regular","False",7,10,7,14,23,0,0,9,64,36.0,14,"Win",0.4375,0.6538461538461539,"Florida_2017",1.9615384615384615,0.4668094218415418
6,26,21,"regular","False",0,3,13,0,16,0,0,7,48,26.17,-1,"Loss",0.2222222222222222,0.625,"Florida_2017",2.375,0.6423841059602649
7,26,26,"regular","False",3,7,0,7,17,0,2,6,44,33.3,-2,"Loss",0.26666666666666666,0.6666666666666666,"Florida_2017",1.5185185185185186,0.6361185983827493
9,3,26,"regular","True",0,0,0,7,15,1,1,14,85,34.92,-35,"Loss",0.26666666666666666,0.4,"Florida_2017",1.64,0.7349397590361446
12,26,26,"regular","False",6,13,14,3,25,0,0,6,60,42.07,29,"Win",0.4117647058823529,0.5,"Florida_2017",1.6666666666666667,0.628361858190709
13,26,26,"regular","False",7,6,3,6,17,1,3,4,50,31.05,-16,"Loss",0.375,0.46153846153846156,"Florida_2017",0.8717948717948718,0.34285714285714286
1,26,26,"regular","False",10,28,13,2,25,0,0,3,20,27.97,47,"Win",0.2222222222222222,0.7037037037037037,"Florida_2018",1.4444444444444444,0.45964125560538116
2,26,25,"regular","False",0,10,0,6,24,1,1,6,55,28.83,-11,"Loss",0.5384615384615384,0.4473684210526316,"Florida_2018",0.7631578947368421,0.35555555555555557
3,26,26,"regular","False",6,21,0,21,14,0,1,8,75,21.45,38,"Win",0.375,0.5333333333333333,"Florida_2018",1.9333333333333333,0.6510263929618768
6,5,22,"regular","False",0,14,0,13,19,0,1,11,115,29.6,8,"Win",0.3076923076923077,0.4642857142857143,"Florida_2018",1.5357142857142858,0.5498721227621484
10,26,11,"regular","False",3,7,7,0,17,0,0,8,66,25.4,-21,"Loss",0.2,0.475,"Florida_2018",0.7,0.3498452012383901
11,26,15,"regular","False",0,14,7,14,33,1,0,7,55,35.67,4,"Win",0.625,0.7142857142857143,"Florida_2018",2.9523809523809526,0.6950757575757576
12,26,13,"regular","False",28,21,7,7,32,1,0,5,55,28.67,53,"Win",0.5,0.7209302325581395,"Florida_2018",0.8372093023255814,0.335
1,26,8,"regular","True",7,0,10,7,17,2,2,9,100,23.78,4,"Win",0.2,0.6296296296296297,"Florida_2019",1.037037037037037,0.16447368421052633
2,26,11,"regular","False",3,14,14,14,26,0,0,3,30,31.42,45,"Win",0.6923076923076923,0.8333333333333334,"Florida_2019",1.0555555555555556,0.425414364640884
4,26,9,"regular","False",7,10,7,10,25,1,2,5,44,34.23,31,"Win",0.36363636363636365,0.7058823529411765,"Florida_2019",1.088235294117647,0.29024943310657597
5,26,9,"regular","False",7,10,14,7,23,0,0,4,28,30.02,38,"Win",0.6666666666666666,0.8571428571428571,"Florida_2019",1.1428571428571428,0.3791469194312796
6,7,10,"regular","False",7,10,0,7,19,4,0,6,55,33.68,11,"Win",0.26666666666666666,0.6410256410256411,"Florida_2019",0.8461538461538461,0.3316582914572864
10,8,6,"regular","True",0,3,0,14,18,0,0,6,40,24.2,-7,"Loss",0.2222222222222222,0.6363636363636364,"Florida_2019",0.5757575757575758,0.07553956834532374
11,26,10,"regular","False",0,14,28,14,33,0,2,5,50,26.63,56,"Win",0.3333333333333333,0.675,"Florida_2019",0.725,0.26785714285714285
14,26,11,"regular","False",7,23,7,3,26,0,0,3,25,33.9,23,"Win",0.5,0.7291666666666666,"Florida_2019",0.5208333333333334,0.16488222698072805
5,26,3,"regular","False",14,10,14,0,18,1,1,4,44,23.62,14,"Win",0.4444444444444444,0.7241379310344828,"Florida_2020",0.8275862068965517,0.22988505747126436
9,26,10,"regular","False",6,14,14,7,25,1,1,8,65,33.0,24,"Win",0.3076923076923077,0.5833333333333334,"Florida_2020",0.9722222222222222,0.32879377431906615
11,26,6,"regular","False",7,28,7,21,36,0,1,3,35,38.8,28,"Win",0.75,0.7105263157894737,"Florida_2020",1.1842105263157894,0.35075885328836426
13,26,6,"regular","False",7,7,17,3,21,2,0,5,40,26.68,24,"Win",0.3333333333333333,0.8125,"Florida_2020",0.78125,0.24880382775119617
15,26,6,"regular","False",7,10,14,3,26,1,2,4,29,28.1,-3,"Loss",0.38461538461538464,0.6041666666666666,"Florida_2020",0.5416666666666666,0.22167487684729065
16,1,7,"regular","True",10,7,14,15,26,2,0,6,50,25.65,-6,"Loss",0.7272727272727273,0.65,"Florida_2020",0.65,0.11688311688311688
1,26,13,"regular","False",14,0,7,14,26,0,2,9,91,30.3,21,"Win",0.625,0.5714285714285714,"Florida_2021",1.3142857142857143,0.7233273056057866
